Date,High,Low,Open,Close,Volume,Adj Close
2017-01-26,229.7100067138672,229.00999450683594,229.39999389648438,229.3300018310547,59970700.0,214.45030212402344
2017-01-27,229.58999633789062,228.75999450683594,229.4199981689453,228.97000122070312,59711100.0,214.11366271972656
2017-01-30,228.1999969482422,226.41000366210938,228.1699981689453,227.5500030517578,79737300.0,212.78578186035156
2017-01-31,227.60000610351562,226.32000732421875,226.97999572753906,227.52999877929688,75880800.0,212.76708984375
2017-02-01,228.58999633789062,226.94000244140625,227.52999877929688,227.6199951171875,79117700.0,212.85122680664062
2017-02-02,228.10000610351562,226.82000732421875,227.6199951171875,227.77000427246094,69657600.0,212.99147033691406
2017-02-03,229.5500030517578,228.4600067138672,228.82000732421875,229.33999633789062,80563200.0,214.45965576171875
2017-02-06,229.3300018310547,228.5399932861328,228.8699951171875,228.92999267578125,57790100.0,214.07623291015625
2017-02-07,229.66000366210938,228.72000122070312,229.3800048828125,228.94000244140625,57931200.0,214.08558654785156
2017-02-08,229.38999938964844,228.30999755859375,228.94000244140625,229.24000549316406,51566200.0,214.3661346435547
2017-02-09,230.9499969482422,229.24000549316406,229.24000549316406,230.60000610351562,65955200.0,215.63784790039062
2017-02-10,231.77000427246094,230.6199951171875,231.0,231.50999450683594,66015900.0,216.4888153076172
2017-02-13,233.07000732421875,232.0500030517578,232.0800018310547,232.77000427246094,55182100.0,217.66709899902344
2017-02-14,233.7100067138672,232.16000366210938,232.55999755859375,233.6999969482422,71109000.0,218.53675842285156
2017-02-15,235.13999938964844,233.38999938964844,233.4499969482422,234.9199981689453,86785800.0,219.67759704589844
2017-02-16,235.16000366210938,233.85000610351562,234.9499969482422,234.72000122070312,84722400.0,219.49057006835938
2017-02-17,235.08999633789062,233.92999267578125,233.9499969482422,235.08999633789062,77204100.0,219.83657836914062
2017-02-21,236.69000244140625,235.50999450683594,235.52000427246094,236.49000549316406,88946100.0,221.14572143554688
2017-02-22,236.5399932861328,235.8300018310547,236.02000427246094,236.27999877929688,62115200.0,220.94932556152344
2017-02-23,236.89999389648438,235.55999755859375,236.8800048828125,236.44000244140625,74615900.0,221.0989532470703
2017-02-24,236.7899932861328,235.41000366210938,235.4600067138672,236.74000549316406,82381600.0,221.37950134277344
2017-02-27,237.30999755859375,236.35000610351562,236.63999938964844,237.11000061035156,56515400.0,221.72547912597656
2017-02-28,236.9499969482422,236.02000427246094,236.6699981689453,236.47000122070312,96961900.0,221.12701416015625
2017-03-01,240.32000732421875,238.3699951171875,238.38999938964844,239.77999877929688,149158200.0,224.2222442626953
2017-03-02,239.57000732421875,238.2100067138672,239.55999755859375,238.27000427246094,70246000.0,222.81021118164062
2017-03-03,238.61000061035156,237.72999572753906,238.1699981689453,238.4199981689453,81974300.0,222.9505157470703
2017-03-06,238.1199951171875,237.00999450683594,237.5,237.7100067138672,55391500.0,222.2865753173828
2017-03-07,237.77000427246094,236.75999450683594,237.36000061035156,237.0,65103700.0,221.62261962890625
2017-03-08,237.63999938964844,236.39999389648438,237.33999633789062,236.55999755859375,78168800.0,221.21115112304688
2017-03-09,237.24000549316406,235.74000549316406,236.6999969482422,236.86000061035156,90683900.0,221.49171447753906
2017-03-10,238.02000427246094,236.58999633789062,237.97000122070312,237.69000244140625,81991700.0,222.26783752441406
2017-03-13,237.86000061035156,237.24000549316406,237.6199951171875,237.80999755859375,57256800.0,222.3800811767578
2017-03-14,237.24000549316406,236.19000244140625,237.17999267578125,236.89999389648438,59880800.0,221.5290985107422
2017-03-15,239.44000244140625,237.2899932861328,237.55999755859375,238.9499969482422,96081800.0,223.4460906982422
2017-03-16,239.1999969482422,238.10000610351562,239.11000061035156,238.47999572753906,78344000.0,223.00660705566406
2017-03-17,237.97000122070312,237.02999877929688,237.75,237.02999877929688,89002100.0,222.6149444580078
2017-03-20,237.36000061035156,236.32000732421875,237.02999877929688,236.77000427246094,52537000.0,222.3707733154297
2017-03-21,237.61000061035156,233.5800018310547,237.47000122070312,233.72999572753906,131809300.0,219.515625
2017-03-22,234.61000061035156,233.0500030517578,233.77000427246094,234.27999877929688,97569200.0,220.03219604492188
2017-03-23,235.33999633789062,233.60000610351562,234.27999877929688,234.02999877929688,100410300.0,219.7974090576172
2017-03-24,235.0399932861328,232.9600067138672,234.3800048828125,233.86000061035156,112504900.0,219.6377410888672
2017-03-27,233.9199981689453,231.61000061035156,231.92999267578125,233.6199951171875,87454500.0,219.41232299804688
2017-03-28,235.80999755859375,233.13999938964844,233.27000427246094,235.32000732421875,93483900.0,221.00894165039062
2017-03-29,235.80999755859375,234.72999572753906,234.99000549316406,235.5399932861328,61950400.0,221.21556091308594
2017-03-30,236.52000427246094,235.27000427246094,235.47000122070312,236.2899932861328,56737900.0,221.9199676513672
2017-03-31,236.50999450683594,235.67999267578125,235.89999389648438,235.74000549316406,73733100.0,221.40342712402344
2017-04-03,236.02999877929688,233.91000366210938,235.8000030517578,235.3300018310547,85546500.0,221.01834106445312
2017-04-04,235.5800018310547,234.55999755859375,235.0,235.47999572753906,56466200.0,221.15919494628906
2017-04-05,237.38999938964844,234.5399932861328,236.25999450683594,234.77999877929688,108800600.0,220.50180053710938
2017-04-06,236.0399932861328,234.42999267578125,234.94000244140625,235.44000244140625,69135800.0,221.12168884277344
2017-04-07,236.0,234.63999938964844,235.14999389648438,235.1999969482422,74412300.0,220.89622497558594
2017-04-10,236.25999450683594,234.72999572753906,235.36000061035156,235.33999633789062,67615300.0,221.02774047851562
2017-04-11,235.17999267578125,233.33999633789062,234.89999389648438,235.05999755859375,88045300.0,220.7647705078125
2017-04-12,234.9600067138672,233.77000427246094,234.74000549316406,234.02999877929688,81864400.0,219.7974090576172
2017-04-13,234.49000549316406,232.50999450683594,233.63999938964844,232.50999450683594,92880400.0,218.36984252929688
2017-04-17,234.57000732421875,232.8800048828125,233.11000061035156,234.57000732421875,68405400.0,220.3045654296875
2017-04-18,234.49000549316406,233.0800018310547,233.72000122070312,233.8699951171875,83225800.0,219.64715576171875
2017-04-19,234.9499969482422,233.17999267578125,234.52000427246094,233.44000244140625,68699900.0,219.24330139160156
2017-04-20,235.85000610351562,233.77999877929688,234.14999389648438,235.33999633789062,92572200.0,221.02774047851562
2017-04-21,235.30999755859375,234.1300048828125,235.25,234.58999633789062,110389800.0,220.32334899902344
2017-04-24,237.41000366210938,234.55999755859375,237.17999267578125,237.1699981689453,119209900.0,222.74644470214844
2017-04-25,238.9499969482422,237.80999755859375,237.91000366210938,238.5500030517578,76698300.0,224.04249572753906
2017-04-26,239.52999877929688,238.35000610351562,238.50999450683594,238.39999389648438,84702500.0,223.9016571044922
2017-04-27,238.9499969482422,237.97999572753906,238.77000427246094,238.60000610351562,57410300.0,224.08944702148438
2017-04-28,238.92999267578125,237.92999267578125,238.89999389648438,238.0800018310547,63532800.0,223.6011199951172
2017-05-01,239.1699981689453,238.1999969482422,238.67999267578125,238.67999267578125,66882500.0,224.16458129882812
2017-05-02,238.97999572753906,238.3000030517578,238.83999633789062,238.77000427246094,57375700.0,224.24913024902344
2017-05-03,238.8800048828125,237.6999969482422,238.77000427246094,238.47999572753906,73137700.0,223.97677612304688
2017-05-04,238.9199981689453,237.77999877929688,238.8300018310547,238.75999450683594,61462700.0,224.23976135253906
2017-05-05,239.72000122070312,238.67999267578125,239.19000244140625,239.6999969482422,62001300.0,225.12258911132812
2017-05-08,239.9199981689453,239.1699981689453,239.75,239.66000366210938,48385700.0,225.0850372314453
2017-05-09,240.19000244140625,239.0399932861328,239.9600067138672,239.44000244140625,51363200.0,224.8783721923828
2017-05-10,239.8699951171875,239.14999389648438,239.38999938964844,239.8699951171875,54293800.0,225.2822265625
2017-05-11,239.57000732421875,238.1300048828125,239.35000610351562,239.3800048828125,62358300.0,224.82205200195312
2017-05-12,239.42999267578125,238.6699981689453,239.08999633789062,238.97999572753906,53912700.0,224.4463348388672
2017-05-15,240.44000244140625,239.4499969482422,239.47000122070312,240.3000030517578,61918900.0,225.6860809326172
2017-05-16,240.6699981689453,239.6300048828125,240.63999938964844,240.0800018310547,51241800.0,225.4794464111328
2017-05-17,240.0800018310547,235.75,240.0800018310547,235.82000732421875,172174100.0,221.47854614257812
2017-05-18,237.75,235.42999267578125,235.72999572753906,236.77000427246094,107047700.0,222.3707733154297
2017-05-19,239.0800018310547,237.27000427246094,237.3300018310547,238.30999755859375,115011400.0,223.81710815429688
2017-05-22,239.7100067138672,238.82000732421875,238.89999389648438,239.52000427246094,61010600.0,224.95352172851562
2017-05-23,240.24000549316406,239.50999450683594,239.9499969482422,240.0500030517578,48341700.0,225.45132446289062
2017-05-24,240.72999572753906,239.92999267578125,240.32000732421875,240.61000061035156,46927700.0,225.97726440429688
2017-05-25,242.0800018310547,240.9600067138672,241.1999969482422,241.75999450683594,64071700.0,227.05728149414062
2017-05-26,241.89999389648438,241.4499969482422,241.5399932861328,241.7100067138672,46629900.0,227.0103302001953
2017-05-30,241.7899932861328,241.16000366210938,241.33999633789062,241.5,35201900.0,226.8131103515625
2017-05-31,241.8800048828125,240.63999938964844,241.83999633789062,241.44000244140625,91796000.0,226.7567596435547
2017-06-01,243.3800048828125,241.63999938964844,241.97000122070312,243.36000061035156,68962000.0,228.5599822998047
2017-06-02,244.35000610351562,243.0800018310547,243.4199981689453,244.1699981689453,88666100.0,229.3207244873047
2017-06-05,244.3000030517578,243.75999450683594,243.97000122070312,243.99000549316406,44698800.0,229.1516876220703
2017-06-06,243.97999572753906,243.1199951171875,243.33999633789062,243.2100067138672,50375400.0,228.41909790039062
2017-06-07,243.9199981689453,242.8300018310547,243.60000610351562,243.66000366210938,54144300.0,228.8417510986328
2017-06-08,244.3300018310547,243.1699981689453,243.77000427246094,243.77999877929688,65950700.0,228.9544677734375
2017-06-09,245.00999450683594,241.9499969482422,244.08999633789062,243.41000366210938,132256400.0,228.6069793701172
2017-06-12,243.4199981689453,242.3800048828125,243.1300048828125,243.36000061035156,86108100.0,228.5599822998047
2017-06-13,244.61000061035156,243.5800018310547,243.97999572753906,244.5500030517578,60067000.0,229.6776580810547
2017-06-14,244.8699951171875,243.2899932861328,244.86000061035156,244.24000549316406,78602300.0,229.38648986816406
2017-06-15,243.91000366210938,242.36000061035156,242.67999267578125,243.77000427246094,66464900.0,228.94508361816406
2017-06-16,242.8300018310547,241.6300048828125,242.77000427246094,242.63999938964844,84553100.0,228.99508666992188
2017-06-19,244.72999572753906,243.47999572753906,243.58999633789062,244.66000366210938,65123800.0,230.9014892578125
2017-06-20,244.25999450683594,242.99000549316406,244.25,243.00999450683594,56906400.0,229.34426879882812
2017-06-21,243.58999633789062,242.41000366210938,243.4600067138672,242.9499969482422,55977600.0,229.2876434326172
2017-06-22,243.52999877929688,242.63999938964844,242.9600067138672,242.83999633789062,44148100.0,229.18382263183594
2017-06-23,243.50999450683594,242.47000122070312,242.91000366210938,243.1300048828125,66986800.0,229.45753479003906
2017-06-26,244.3800048828125,243.0500030517578,243.89999389648438,243.2899932861328,56700500.0,229.60853576660156
2017-06-27,243.3800048828125,241.30999755859375,243.0399932861328,241.3300018310547,82247700.0,227.7587432861328
2017-06-28,243.72000122070312,242.22999572753906,242.5,243.49000549316406,70042600.0,229.79727172851562
2017-06-29,243.72000122070312,239.9600067138672,243.66000366210938,241.35000610351562,106949700.0,227.7776336669922
2017-06-30,242.7100067138672,241.5800018310547,242.27999877929688,241.8000030517578,86820700.0,228.20230102539062
2017-07-03,243.3800048828125,242.2100067138672,242.8800048828125,242.2100067138672,39153800.0,228.5892791748047
2017-07-05,243.00999450683594,241.6999969482422,242.6300048828125,242.77000427246094,54427600.0,229.11776733398438
2017-07-06,242.02999877929688,240.33999633789062,241.88999938964844,240.5500030517578,65400800.0,227.02261352539062
2017-07-07,242.27999877929688,240.55999755859375,241.2100067138672,242.11000061035156,57972300.0,228.49488830566406
2017-07-10,242.8000030517578,241.75999450683594,242.11000061035156,242.3699951171875,36663300.0,228.74026489257812
2017-07-11,242.5500030517578,240.85000610351562,242.3699951171875,242.19000244140625,50354600.0,228.57040405273438
2017-07-12,244.1999969482422,243.3000030517578,243.3000030517578,244.00999450683594,59610400.0,230.2880401611328
2017-07-13,244.5500030517578,243.75999450683594,244.02000427246094,244.4199981689453,39471600.0,230.6749725341797
2017-07-14,245.97000122070312,244.30999755859375,244.4199981689453,245.55999755859375,60262700.0,231.75088500976562
2017-07-17,245.91000366210938,245.3300018310547,245.47000122070312,245.52999877929688,33531900.0,231.72256469726562
2017-07-18,245.72000122070312,244.6699981689453,245.05999755859375,245.66000366210938,42742500.0,231.84524536132812
2017-07-19,247.0,246.00999450683594,246.02000427246094,246.99000549316406,51034300.0,233.1004638671875
2017-07-20,247.4199981689453,246.47000122070312,247.27999877929688,247.10000610351562,47135200.0,233.20425415039062
2017-07-21,246.91000366210938,246.17999267578125,246.44000244140625,246.8800048828125,82340800.0,232.9966583251953
2017-07-24,246.97999572753906,246.27999877929688,246.7899932861328,246.82000732421875,46622300.0,232.94003295898438
2017-07-25,247.8000030517578,247.16000366210938,247.67999267578125,247.4199981689453,54915600.0,233.50628662109375
2017-07-26,247.7899932861328,247.1300048828125,247.75,247.42999267578125,47575400.0,233.51573181152344
2017-07-27,248.0,245.67999267578125,247.9600067138672,247.1999969482422,70766600.0,233.2986297607422
2017-07-28,247.05999755859375,246.1300048828125,246.64999389648438,246.91000366210938,50088400.0,233.02496337890625
2017-07-31,247.47999572753906,246.52999877929688,247.3699951171875,246.77000427246094,65838700.0,232.89283752441406
2017-08-01,247.5,246.72000122070312,247.4600067138672,247.32000732421875,55050400.0,233.41192626953125
2017-08-02,247.60000610351562,246.3699951171875,247.47000122070312,247.44000244140625,47211200.0,233.52516174316406
2017-08-03,247.33999633789062,246.63999938964844,247.30999755859375,246.9600067138672,40856000.0,233.07215881347656
2017-08-04,247.7899932861328,246.97000122070312,247.52000427246094,247.41000366210938,60191800.0,233.4968719482422
2017-08-07,247.8699951171875,247.3699951171875,247.49000549316406,247.8699951171875,31995000.0,233.93096923828125
2017-08-08,248.91000366210938,246.8300018310547,247.50999450683594,247.25999450683594,61719400.0,233.35525512695312
2017-08-09,247.30999755859375,246.05999755859375,246.47000122070312,247.25,62632600.0,233.3458251953125
2017-08-10,246.44000244140625,243.6999969482422,246.2899932861328,243.75999450683594,120479500.0,230.05210876464844
2017-08-11,244.8000030517578,243.75,244.02000427246094,244.1199951171875,74869900.0,230.39183044433594
2017-08-14,246.7899932861328,245.5500030517578,245.58999633789062,246.5399932861328,73291900.0,232.67575073242188
2017-08-15,247.0,246.16000366210938,246.97999572753906,246.50999450683594,55242700.0,232.64744567871094
2017-08-16,247.57000732421875,246.4499969482422,247.11000061035156,246.94000244140625,56715500.0,233.0532684326172
2017-08-17,246.60000610351562,243.08999633789062,246.24000549316406,243.08999633789062,128490400.0,229.41976928710938
2017-08-18,244.19000244140625,242.1999969482422,242.89999389648438,242.7100067138672,136748000.0,229.0611572265625
2017-08-21,243.1999969482422,241.8300018310547,242.63999938964844,242.89999389648438,65469700.0,229.2404327392578
2017-08-22,245.6199951171875,243.5500030517578,243.57000732421875,245.44000244140625,63140100.0,231.63760375976562
2017-08-23,245.0500030517578,244.16000366210938,244.3300018310547,244.55999755859375,50203800.0,230.80714416503906
2017-08-24,245.17999267578125,243.75,245.0,243.99000549316406,50741700.0,230.26918029785156
2017-08-25,245.61000061035156,244.38999938964844,244.89999389648438,244.55999755859375,64445900.0,230.80714416503906
2017-08-28,245.1999969482422,244.08999633789062,245.1699981689453,244.57000732421875,40565600.0,230.8165740966797
2017-08-29,245.14999389648438,242.92999267578125,243.05999755859375,244.85000610351562,51135700.0,231.080810546875
2017-08-30,246.32000732421875,244.6199951171875,244.8300018310547,246.00999450683594,62030800.0,232.17555236816406
2017-08-31,247.77000427246094,246.0500030517578,246.72000122070312,247.49000549316406,103803900.0,233.57235717773438
2017-09-01,248.3300018310547,247.6699981689453,247.9199981689453,247.83999633789062,62007000.0,233.9026641845703
2017-09-05,247.52000427246094,244.9499969482422,247.25999450683594,246.05999755859375,91398800.0,232.22274780273438
2017-09-06,247.27999877929688,246.22999572753906,246.83999633789062,246.89999389648438,57916900.0,233.0155029296875
2017-09-07,247.27000427246094,246.39999389648438,247.25,246.8699951171875,58034700.0,232.98721313476562
2017-09-08,247.11000061035156,246.3000030517578,246.5399932861328,246.5800018310547,63832800.0,232.71351623535156
2017-09-11,249.3000030517578,248.02000427246094,248.0399932861328,249.2100067138672,71364800.0,235.19561767578125
2017-09-12,250.08999633789062,249.4199981689453,249.6300048828125,250.0500030517578,56896000.0,235.98837280273438
2017-09-13,250.2100067138672,249.58999633789062,249.72000122070312,250.1699981689453,59228000.0,236.1016387939453
2017-09-14,250.32000732421875,249.60000610351562,249.8000030517578,250.08999633789062,95446300.0,236.02613830566406
2017-09-15,249.2899932861328,248.57000732421875,248.69000244140625,249.19000244140625,95432400.0,236.34385681152344
2017-09-18,250.1199951171875,249.27999877929688,249.61000061035156,249.72000122070312,46235200.0,236.84652709960938
2017-09-19,250.07000732421875,249.60000610351562,250.0,249.97000122070312,47108100.0,237.08364868164062
2017-09-20,250.19000244140625,248.9199981689453,250.07000732421875,250.05999755859375,59574100.0,237.16900634765625
2017-09-21,249.97999572753906,249.19000244140625,249.8800048828125,249.38999938964844,48211400.0,236.53355407714844
2017-09-22,249.6300048828125,249.02000427246094,249.0500030517578,249.44000244140625,51214000.0,236.5809783935547
2017-09-25,249.5500030517578,248.0800018310547,249.14999389648438,248.92999267578125,57064400.0,236.09725952148438
2017-09-26,249.6999969482422,248.80999755859375,249.4199981689453,249.0800018310547,54082000.0,236.2395477294922
2017-09-27,250.49000549316406,248.8699951171875,249.8800048828125,250.0500030517578,81001400.0,237.15953063964844
2017-09-28,250.44000244140625,249.6300048828125,249.72999572753906,250.35000610351562,44778800.0,237.44406127929688
2017-09-29,251.32000732421875,250.1300048828125,250.33999633789062,251.22999572753906,85578000.0,238.27870178222656
2017-10-02,252.32000732421875,251.2899932861328,251.49000549316406,252.32000732421875,59023000.0,239.31251525878906
2017-10-03,252.88999938964844,252.22999572753906,252.32000732421875,252.86000061035156,66810200.0,239.82464599609375
2017-10-04,253.44000244140625,252.55999755859375,252.69000244140625,253.16000366210938,55953600.0,240.10923767089844
2017-10-05,254.67999267578125,253.1999969482422,253.5399932861328,254.66000366210938,63522800.0,241.5319061279297
2017-10-06,254.6999969482422,253.85000610351562,254.14999389648438,254.3699951171875,80646000.0,241.25680541992188
2017-10-09,254.6999969482422,253.64999389648438,254.6300048828125,253.9499969482422,35803100.0,240.85848999023438
2017-10-10,255.0500030517578,253.97999572753906,254.60000610351562,254.6199951171875,43057400.0,241.49392700195312
2017-10-11,255.02000427246094,254.32000732421875,254.50999450683594,255.02000427246094,47674300.0,241.8733367919922
2017-10-12,255.05999755859375,254.3699951171875,254.66000366210938,254.63999938964844,47065100.0,241.5128936767578
2017-10-13,255.27000427246094,254.63999938964844,255.13999938964844,254.9499969482422,54800400.0,241.80694580078125
2017-10-16,255.50999450683594,254.82000732421875,255.2100067138672,255.2899932861328,38221700.0,242.12940979003906
2017-10-17,255.52000427246094,254.97999572753906,255.22999572753906,255.47000122070312,31561000.0,242.3001251220703
2017-10-18,255.9499969482422,255.5,255.89999389648438,255.72000122070312,40888300.0,242.5372314453125
2017-10-19,255.8300018310547,254.35000610351562,254.8300018310547,255.7899932861328,61903800.0,242.60362243652344
2017-10-20,257.1400146484375,255.77000427246094,256.70001220703125,257.1099853515625,89176400.0,243.85556030273438
2017-10-23,257.510009765625,256.0199890136719,257.4800109863281,256.1099853515625,63915300.0,242.90711975097656
2017-10-24,256.8299865722656,256.1499938964844,256.6000061035156,256.55999755859375,66935900.0,243.33392333984375
2017-10-25,256.30999755859375,254.0,256.17999267578125,255.2899932861328,103715300.0,242.12940979003906
2017-10-26,256.29998779296875,255.47999572753906,255.99000549316406,255.6199951171875,69798000.0,242.44239807128906
2017-10-27,257.8900146484375,255.6300048828125,256.4700012207031,257.7099914550781,85562500.0,244.4246368408203
2017-10-30,257.6000061035156,256.4100036621094,256.4700012207031,256.75,54285700.0,243.51412963867188
2017-10-31,257.44000244140625,256.80999755859375,257.17999267578125,257.1499938964844,60304800.0,243.8934783935547
2017-11-01,258.42999267578125,257.07000732421875,258.0400085449219,257.489990234375,54202700.0,244.21597290039062
2017-11-02,257.75,256.19000244140625,257.4100036621094,257.5899963378906,56449500.0,244.3108367919922
2017-11-03,258.5,257.29998779296875,257.7699890136719,258.45001220703125,59589700.0,245.1265106201172
2017-11-06,259.0,258.2200012207031,258.29998779296875,258.8500061035156,49652600.0,245.50588989257812
2017-11-07,259.3500061035156,258.0899963378906,258.9700012207031,258.6700134277344,57502200.0,245.3351593017578
2017-11-08,259.2200012207031,258.1499938964844,258.4700012207031,259.1099853515625,50469600.0,245.75244140625
2017-11-09,258.3900146484375,256.3599853515625,257.7300109863281,258.1700134277344,95085500.0,244.86094665527344
2017-11-10,258.2900085449219,257.3699951171875,257.7300109863281,258.0899963378906,59984700.0,244.7850341796875
2017-11-13,258.5899963378906,257.2699890136719,257.30999755859375,258.3299865722656,50228600.0,245.01268005371094
2017-11-14,257.8500061035156,256.5199890136719,257.4100036621094,257.7300109863281,61315200.0,244.44361877441406
2017-11-15,257.2200012207031,255.6300048828125,256.6199951171875,256.44000244140625,80811500.0,243.22012329101562
2017-11-16,259.0400085449219,257.4700012207031,257.5199890136719,258.6199951171875,67777000.0,245.28775024414062
2017-11-17,258.5899963378906,257.7699890136719,258.2200012207031,257.8599853515625,75756800.0,244.56689453125
2017-11-20,258.5199890136719,257.8599853515625,258.1400146484375,258.29998779296875,48075500.0,244.9842071533203
2017-11-21,260.20001220703125,258.260009765625,259.17999267578125,259.989990234375,69176800.0,246.58709716796875
2017-11-22,260.1499938964844,259.57000732421875,260.0,259.760009765625,45033400.0,246.36900329589844
2017-11-24,260.4800109863281,260.1600036621094,260.32000732421875,260.3599853515625,27856500.0,246.93801879882812
2017-11-27,260.75,260.0,260.4100036621094,260.2300109863281,52274900.0,246.81472778320312
2017-11-28,262.8999938964844,260.6499938964844,260.760009765625,262.8699951171875,98971700.0,249.31863403320312
2017-11-29,263.6300048828125,262.20001220703125,263.0199890136719,262.7099914550781,77512100.0,249.1669158935547
2017-11-30,266.04998779296875,263.6700134277344,263.760009765625,265.010009765625,127894400.0,251.34832763671875
2017-12-01,265.30999755859375,260.760009765625,264.760009765625,264.4599914550781,164390900.0,250.82667541503906
2017-12-04,266.79998779296875,264.0799865722656,266.30999755859375,264.1400146484375,94040600.0,250.523193359375
2017-12-05,265.1499938964844,263.0400085449219,263.19000244140625,263.19000244140625,77994500.0,249.62213134765625
2017-12-06,263.7300109863281,262.7099914550781,263.29998779296875,263.239990234375,75898600.0,249.6696014404297
2017-12-07,264.42999267578125,262.94000244140625,264.07000732421875,264.07000732421875,77218600.0,250.45677185058594
2017-12-08,265.5199890136719,264.0299987792969,265.1600036621094,265.510009765625,76563900.0,251.8225860595703
2017-12-11,266.3800048828125,265.4800109863281,266.30999755859375,266.30999755859375,83077500.0,252.581298828125
2017-12-12,267.32000732421875,266.3500061035156,267.2099914550781,266.7799987792969,85195800.0,253.0270538330078
2017-12-13,267.55999755859375,266.6499938964844,267.05999755859375,266.75,102905400.0,252.9986572265625
2017-12-14,267.2200012207031,265.6000061035156,267.0899963378906,265.6600036621094,100666700.0,251.96485900878906
2017-12-15,267.0400085449219,265.3900146484375,265.45001220703125,266.510009765625,144610300.0,254.0630645751953
2017-12-18,268.6000061035156,267.9800109863281,268.1000061035156,268.20001220703125,83653600.0,255.6741180419922
2017-12-19,268.5299987792969,267.0899963378906,268.4800109863281,267.1700134277344,82382900.0,254.6922149658203
2017-12-20,268.3299865722656,266.69000244140625,268.2699890136719,267.0299987792969,76751500.0,254.55873107910156
2017-12-21,268.3900146484375,267.29998779296875,267.739990234375,267.5799865722656,67032300.0,255.08303833007812
2017-12-22,267.6400146484375,266.8999938964844,267.6000061035156,267.510009765625,78720900.0,255.0163116455078
2017-12-26,267.44000244140625,266.8900146484375,267.04998779296875,267.19000244140625,45244400.0,254.71128845214844
2017-12-27,267.7300109863281,267.010009765625,267.3800048828125,267.32000732421875,57751000.0,254.83517456054688
2017-12-28,267.9200134277344,267.45001220703125,267.8900146484375,267.8699951171875,45116100.0,255.3595428466797
2017-12-29,268.54998779296875,266.6400146484375,268.5299987792969,266.8599853515625,96007400.0,254.39669799804688
2018-01-02,268.80999755859375,267.3999938964844,267.8399963378906,268.7699890136719,86655700.0,256.21746826171875
2018-01-03,270.6400146484375,268.9599914550781,268.9599914550781,270.4700012207031,90070400.0,257.8381042480469
2018-01-04,272.1600036621094,270.5400085449219,271.20001220703125,271.6099853515625,80636400.0,258.9248352050781
2018-01-05,273.55999755859375,271.95001220703125,272.510009765625,273.4200134277344,83524000.0,260.6502990722656
2018-01-08,274.1000061035156,272.9800109863281,273.30999755859375,273.9200134277344,57319200.0,261.1269836425781
2018-01-09,275.25,274.0799865722656,274.3999938964844,274.5400085449219,57254000.0,261.718017578125
2018-01-10,274.4200134277344,272.9200134277344,273.67999267578125,274.1199951171875,69574300.0,261.3175964355469
2018-01-11,276.1199951171875,274.55999755859375,274.75,276.1199951171875,62361500.0,263.2241516113281
2018-01-12,278.1099853515625,276.0799865722656,276.4200134277344,277.9200134277344,90816100.0,264.940185546875
2018-01-16,280.0899963378906,276.17999267578125,279.3500061035156,276.9700012207031,106555100.0,264.0345153808594
2018-01-17,280.04998779296875,276.9700012207031,278.0299987792969,279.6099853515625,113258800.0,266.5511474609375
2018-01-18,279.9599914550781,278.5799865722656,279.4800109863281,279.1400146484375,100728000.0,266.10321044921875
2018-01-19,280.4100036621094,279.1400146484375,279.79998779296875,280.4100036621094,140920100.0,267.3138427734375
2018-01-22,282.69000244140625,280.1099853515625,280.1700134277344,282.69000244140625,91322400.0,269.48736572265625
2018-01-23,283.6199951171875,282.3699951171875,282.739990234375,283.2900085449219,97084700.0,270.059326171875
2018-01-24,284.70001220703125,281.8399963378906,284.0199890136719,283.17999267578125,134816100.0,269.9544677734375
2018-01-25,284.2699890136719,282.3999938964844,284.1600036621094,283.29998779296875,84587300.0,270.06890869140625
2018-01-26,286.6300048828125,283.9599914550781,284.25,286.5799865722656,107743100.0,273.1956481933594
2018-01-29,286.42999267578125,284.5,285.92999267578125,284.67999267578125,90118300.0,271.3844299316406
2018-01-30,284.739990234375,281.2200012207031,282.6000061035156,281.760009765625,131796400.0,268.600830078125
2018-01-31,283.29998779296875,280.67999267578125,282.7300109863281,281.8999938964844,108364800.0,268.73419189453125
2018-02-01,283.05999755859375,280.67999267578125,281.07000732421875,281.5799865722656,90102500.0,268.4292297363281
2018-02-02,280.2300109863281,275.4100036621094,280.0799865722656,275.45001220703125,173174800.0,262.58551025390625
2018-02-05,275.8500061035156,263.30999755859375,273.45001220703125,263.92999267578125,294681800.0,251.6034698486328
2018-02-06,269.70001220703125,258.70001220703125,259.94000244140625,269.1300048828125,355026800.0,256.5606994628906
2018-02-07,272.3599853515625,267.5799865722656,268.5,267.6700134277344,167376100.0,255.16885375976562
2018-02-08,268.1700134277344,257.5899963378906,268.010009765625,257.6300048828125,246449500.0,245.5977783203125
2018-02-09,263.6099853515625,252.9199981689453,260.79998779296875,261.5,283565300.0,249.2870330810547
2018-02-12,267.010009765625,261.6600036621094,263.8299865722656,265.3399963378906,143736000.0,252.94772338867188
2018-02-13,266.6199951171875,263.30999755859375,263.9700012207031,266.0,81223600.0,253.5768280029297
2018-02-14,270.0,264.29998779296875,264.30999755859375,269.5899963378906,120735700.0,256.99920654296875
2018-02-15,273.0400085449219,268.7699890136719,271.57000732421875,273.0299987792969,111200300.0,260.27850341796875
