Date,High,Low,Open,Close,Volume,Adj Close
2018-01-25,108.37000274658203,105.73999786376953,105.94999694824219,108.30000305175781,6327500.0,99.36762237548828
2018-01-26,125.86000061035156,113.5,114.5,123.20999908447266,19614500.0,113.04785919189453
2018-01-29,124.1500015258789,118.9800033569336,121.5,122.30999755859375,10182700.0,112.22210693359375
2018-01-30,121.44999694824219,115.87000274658203,119.41999816894531,115.87999725341797,11851400.0,106.32241821289062
2018-01-31,116.5,111.29000091552734,116.20999908447266,112.22000122070312,15744800.0,102.96430969238281
2018-02-01,117.52999877929688,112.2300033569336,112.23999786376953,116.33999633789062,9943500.0,106.7444839477539
2018-02-02,117.93000030517578,114.91999816894531,115.5,115.16999816894531,7184400.0,105.67098236083984
2018-02-05,115.54000091552734,109.4000015258789,113.0,109.51000213623047,9827800.0,100.47782135009766
2018-02-06,113.5199966430664,101.0,104.91000366210938,111.19999694824219,14107800.0,102.02842712402344
2018-02-07,116.8499984741211,111.37999725341797,111.5199966430664,113.62000274658203,10030800.0,104.24884033203125
2018-02-08,114.0,108.31999969482422,113.33000183105469,108.4800033569336,7212400.0,99.53276824951172
2018-02-09,112.75,106.41000366210938,109.56999969482422,111.30000305175781,8909300.0,102.12018585205078
2018-02-12,113.33000183105469,110.6500015258789,112.56999969482422,111.93000030517578,4823300.0,102.6982192993164
2018-02-13,112.41000366210938,110.38999938964844,111.54000091552734,111.86000061035156,5316200.0,102.63399505615234
2018-02-14,113.66999816894531,110.27999877929688,111.04000091552734,113.08000183105469,6189100.0,103.75336456298828
2018-02-15,116.33000183105469,112.37999725341797,113.62000274658203,114.9000015258789,7401100.0,105.42325592041016
2018-02-16,119.19999694824219,115.19999694824219,115.2300033569336,118.5999984741211,8717000.0,108.81808471679688
2018-02-20,121.55000305175781,117.22000122070312,117.72000122070312,117.9800033569336,8751400.0,108.24922180175781
2018-02-21,121.30000305175781,117.8499984741211,118.48999786376953,117.91000366210938,5122500.0,108.18501281738281
2018-02-22,119.7300033569336,116.58000183105469,118.56999969482422,117.55999755859375,5185700.0,107.86387634277344
2018-02-23,119.30999755859375,116.88999938964844,118.41000366210938,118.75,4685700.0,108.95571899414062
2018-02-26,121.72000122070312,119.04000091552734,119.2699966430664,121.54000091552734,4473500.0,111.51560974121094
2018-02-27,122.0,118.16000366210938,121.20999908447266,118.26000213623047,4754300.0,108.50614929199219
2018-02-28,120.0,115.77999877929688,119.0,115.83000183105469,6660000.0,106.27656555175781
2018-03-01,116.61000061035156,111.80999755859375,115.91000366210938,113.83999633789062,7148900.0,104.45069122314453
2018-03-02,115.47000122070312,111.88999938964844,112.94000244140625,115.04000091552734,5439700.0,105.55172729492188
2018-03-05,116.31999969482422,112.88999938964844,114.0,115.66000366210938,3975700.0,106.12059020996094
2018-03-06,116.30000305175781,113.83000183105469,116.01000213623047,114.55999755859375,3650500.0,105.11131286621094
2018-03-07,114.98999786376953,112.20999908447266,112.58000183105469,114.72000122070312,5286200.0,105.25811004638672
2018-03-08,117.75,114.3499984741211,115.0,117.01000213623047,6179400.0,107.35923767089844
2018-03-09,119.66000366210938,117.66999816894531,117.8499984741211,119.29000091552734,5835600.0,109.4511947631836
2018-03-12,119.58999633789062,117.93000030517578,119.4000015258789,118.30000305175781,4892900.0,108.54283905029297
2018-03-13,121.44999694824219,118.7300033569336,119.26000213623047,119.75,5403200.0,109.87324523925781
2018-03-14,120.66999816894531,117.94999694824219,120.33999633789062,118.94000244140625,3556100.0,109.13004302978516
2018-03-15,119.5,114.87999725341797,119.0,114.93000030517578,5812400.0,105.45079040527344
2018-03-16,116.7300033569336,113.58999633789062,114.88999938964844,113.70999908447266,8879300.0,104.33140563964844
2018-03-19,114.9800033569336,110.44000244140625,113.73999786376953,112.02999877929688,8598900.0,102.78997039794922
2018-03-20,114.1500015258789,112.08999633789062,112.9000015258789,112.6500015258789,4933800.0,103.35883331298828
2018-03-21,113.79000091552734,111.7300033569336,113.08000183105469,112.44999694824219,4618000.0,103.17533111572266
2018-03-22,104.5,95.5199966430664,104.19000244140625,98.0999984741211,26861200.0,90.0088882446289
2018-03-23,100.31999969482422,97.37000274658203,98.98999786376953,97.45999908447266,14253600.0,89.42167663574219
2018-03-26,99.91000366210938,91.76000213623047,99.48999786376953,95.27999877929688,13760600.0,87.42147827148438
2018-03-27,95.72000122070312,91.12000274658203,95.5,92.01000213623047,10821300.0,84.42118835449219
2018-03-28,96.8499984741211,91.58000183105469,92.19000244140625,94.2699966430664,11154200.0,86.49478149414062
2018-03-29,95.54000091552734,93.5,94.5199966430664,94.6500015258789,7399400.0,86.84345245361328
2018-04-02,94.63999938964844,90.30000305175781,94.0,91.45999908447266,7816500.0,83.91654205322266
2018-04-03,92.45999908447266,88.22000122070312,92.33999633789062,90.58999633789062,10449200.0,83.11830139160156
2018-04-04,93.41000366210938,88.62999725341797,88.70999908447266,92.94000244140625,8841700.0,85.27448272705078
2018-04-05,93.2699966430664,91.6500015258789,93.06999969482422,92.20999908447266,7045000.0,84.60469055175781
2018-04-06,92.7699966430664,88.79000091552734,91.44999694824219,89.77999877929688,6761200.0,82.37511444091797
2018-04-09,93.37999725341797,90.41999816894531,91.38999938964844,90.4800033569336,8302100.0,83.01737976074219
2018-04-10,94.38999938964844,90.93000030517578,91.5,93.62000274658203,6253700.0,85.89839172363281
2018-04-11,94.4800033569336,92.4000015258789,92.58000183105469,93.63999938964844,7135700.0,85.91674041748047
2018-04-12,93.70999908447266,92.06999969482422,93.70999908447266,92.12000274658203,6402500.0,85.39761352539062
2018-04-13,92.63999938964844,91.08999633789062,92.62999725341797,91.83000183105469,4630000.0,85.12876892089844
2018-04-16,93.48999786376953,92.30999755859375,92.88999938964844,92.5999984741211,3922500.0,85.84258270263672
2018-04-17,94.01000213623047,92.62000274658203,93.19999694824219,93.58999633789062,4474700.0,86.76033782958984
2018-04-18,94.5999984741211,93.0199966430664,94.0,94.31999969482422,5289700.0,87.43705749511719
2018-04-19,94.52999877929688,91.4000015258789,94.43000030517578,93.01000213623047,4972900.0,86.22266387939453
2018-04-20,93.80000305175781,92.0199966430664,93.41000366210938,92.5999984741211,4754800.0,85.84258270263672
2018-04-23,93.80000305175781,92.7300033569336,92.93000030517578,93.16999816894531,4716300.0,86.37097930908203
2018-04-24,93.4800033569336,90.44000244140625,92.94999694824219,91.36000061035156,6378300.0,84.69306182861328
2018-04-25,92.27999877929688,90.5199966430664,90.95999908447266,91.87000274658203,5487800.0,85.16586303710938
2018-04-26,98.55000305175781,93.58000183105469,94.0,97.44000244140625,12594400.0,90.32938385009766
2018-04-27,99.3499984741211,96.37000274658203,97.44000244140625,98.7300033569336,6117600.0,91.52525329589844
2018-04-30,99.41999816894531,96.5199966430664,99.05000305175781,96.55000305175781,7449400.0,89.50433349609375
2018-05-01,103.37000274658203,101.18000030517578,102.0999984741211,102.06999969482422,11910500.0,94.62150573730469
2018-05-02,101.76000213623047,99.95999908447266,101.16999816894531,100.37000274658203,7625600.0,93.04558563232422
2018-05-03,100.7699966430664,98.7699966430664,100.19999694824219,100.27999877929688,7699500.0,92.9621353149414
2018-05-04,100.93000030517578,99.12000274658203,99.9000015258789,100.16999816894531,5224400.0,92.86016082763672
2018-05-07,101.2699966430664,99.23999786376953,100.75,99.62999725341797,6151500.0,92.35957336425781
2018-05-08,99.77999877929688,98.69999694824219,99.12999725341797,99.4000015258789,7620900.0,92.1463623046875
2018-05-09,102.04000091552734,98.9000015258789,99.44000244140625,101.18000030517578,5665600.0,93.79646301269531
2018-05-10,103.80999755859375,101.93000030517578,102.58000183105469,102.8499984741211,5369700.0,95.34459686279297
2018-05-11,104.69000244140625,102.04000091552734,103.45999908447266,104.18000030517578,6358900.0,96.5775375366211
2018-05-14,106.30000305175781,104.33000183105469,104.4000015258789,105.88999938964844,8471700.0,98.16275787353516
2018-05-15,105.55999755859375,103.58999633789062,105.37999725341797,104.18000030517578,8387600.0,96.5775375366211
2018-05-16,105.6500015258789,104.19999694824219,104.45999908447266,105.04000091552734,8296700.0,97.37477111816406
2018-05-17,105.41000366210938,104.20999908447266,105.0999984741211,105.31999969482422,6702900.0,97.63435363769531
2018-05-18,106.77999877929688,105.11000061035156,105.2699966430664,105.9800033569336,5328000.0,98.24618530273438
2018-05-21,107.25,105.94999694824219,107.0,106.2300033569336,5797300.0,98.47795104980469
2018-05-22,107.23999786376953,106.0999984741211,106.55000305175781,106.2300033569336,9456800.0,98.47795104980469
2018-05-23,106.31999969482422,104.73999786376953,105.8499984741211,105.5999984741211,12816600.0,97.8939208984375
2018-05-24,104.55000305175781,101.61000061035156,104.55000305175781,103.13999938964844,13164500.0,95.61343383789062
2018-05-25,103.13999938964844,99.55000305175781,102.29000091552734,101.08000183105469,25301700.0,93.7037582397461
2018-05-29,101.58999633789062,98.93000030517578,100.2699966430664,99.47000122070312,25494700.0,92.21124267578125
2018-05-30,103.16000366210938,100.83000183105469,101.86000061035156,103.01000213623047,31273400.0,95.492919921875
2018-05-31,101.0999984741211,98.5,100.93000030517578,98.94000244140625,18910900.0,91.71992492675781
2018-06-01,99.43000030517578,97.9000015258789,97.93000030517578,98.05000305175781,14837300.0,90.89486694335938
2018-06-04,99.45999908447266,97.62000274658203,98.4800033569336,99.0999984741211,10922500.0,91.86825561523438
2018-06-05,100.33999633789062,98.76000213623047,99.11000061035156,99.23999786376953,10199000.0,91.9980239868164
2018-06-06,99.98999786376953,98.31999969482422,99.25,99.9800033569336,4933500.0,92.68403625488281
2018-06-07,100.33000183105469,98.87000274658203,100.25,99.31999969482422,5092500.0,92.07218933105469
2018-06-08,100.5,99.0,99.27999877929688,100.43000030517578,4012900.0,93.10118865966797
2018-06-11,101.08000183105469,99.41000366210938,100.55999755859375,99.7699966430664,5770100.0,92.48934936523438
2018-06-12,100.12000274658203,98.73999786376953,99.80000305175781,98.91000366210938,8060400.0,91.69212341308594
2018-06-13,99.2300033569336,97.51000213623047,98.91999816894531,97.58000183105469,7816200.0,90.45916748046875
2018-06-14,98.91999816894531,97.75,98.37999725341797,98.75,4648700.0,91.54378509521484
2018-06-15,99.87000274658203,98.0,98.7699966430664,99.56999969482422,20806200.0,92.303955078125
2018-06-18,99.33000183105469,98.30999755859375,99.1500015258789,98.4800033569336,6425600.0,91.29350280761719
2018-06-19,98.37999725341797,96.93000030517578,97.88999938964844,98.01000213623047,5528300.0,90.8577880859375
2018-06-20,99.55000305175781,97.83999633789062,98.22000122070312,98.25,5842700.0,91.08026885986328
2018-06-21,97.98999786376953,95.26000213623047,97.70999908447266,95.55000305175781,7225000.0,88.57730102539062
2018-06-22,96.11000061035156,93.43000030517578,96.05999755859375,93.48999786376953,9454800.0,86.66763305664062
2018-06-25,94.37999725341797,92.0999984741211,93.47000122070312,93.05000305175781,5573100.0,86.2597427368164
2018-06-26,93.86000061035156,92.08000183105469,93.36000061035156,92.12000274658203,5117100.0,85.39761352539062
2018-06-27,93.2699966430664,91.47000122070312,92.36000061035156,91.51000213623047,5833000.0,84.83212280273438
2018-06-28,92.61000061035156,90.80999755859375,91.33999633789062,92.43000030517578,6698900.0,85.68498992919922
2018-06-29,94.45999908447266,92.55999755859375,92.83999633789062,92.6500015258789,6787900.0,85.88893127441406
2018-07-02,93.30000305175781,91.8499984741211,92.05999755859375,93.11000061035156,3854500.0,86.31536865234375
2018-07-03,94.37000274658203,93.12000274658203,93.58000183105469,93.61000061035156,2452400.0,86.77888488769531
2018-07-05,95.05999755859375,93.94999694824219,94.45999908447266,94.4800033569336,4744000.0,87.58540344238281
2018-07-06,97.06999969482422,94.95999908447266,95.19999694824219,96.91999816894531,5867400.0,89.84733581542969
2018-07-09,98.3499984741211,96.91999816894531,97.9800033569336,97.04000091552734,5953100.0,89.95858764648438
2018-07-10,98.94999694824219,96.68000030517578,97.11000061035156,98.83999633789062,5119900.0,91.6272201538086
2018-07-11,97.5,94.87000274658203,96.26000213623047,94.95999908447266,6230000.0,88.03036499023438
2018-07-12,95.66999816894531,94.0999984741211,94.91999816894531,95.61000061035156,4672000.0,89.5381088256836
2018-07-13,96.86000061035156,94.94000244140625,94.95999908447266,96.62999725341797,3712400.0,90.49333953857422
2018-07-16,96.81999969482422,95.26000213623047,96.76000213623047,96.25,3783500.0,90.13748168945312
2018-07-17,97.16999816894531,95.33000183105469,96.2699966430664,95.41000366210938,5107500.0,89.35082244873047
2018-07-18,95.43000030517578,94.33000183105469,95.2699966430664,94.4000015258789,5521900.0,88.40496826171875
2018-07-19,93.27999877929688,87.76000213623047,93.22000122070312,89.94999694824219,19747200.0,84.23756408691406
2018-07-20,89.63999938964844,86.76000213623047,88.70999908447266,88.91000366210938,11791900.0,83.26361846923828
2018-07-23,89.98999786376953,88.63999938964844,89.16999816894531,89.4000015258789,6316800.0,83.72250366210938
2018-07-24,91.61000061035156,89.75,90.51000213623047,91.54000091552734,7965000.0,85.7265853881836
2018-07-25,93.51000213623047,91.08000183105469,91.08000183105469,93.12000274658203,7494300.0,87.20625305175781
2018-07-26,94.55999755859375,92.54000091552734,93.94999694824219,93.94000244140625,6812400.0,87.97416687011719
2018-07-27,92.2699966430664,88.7699966430664,91.33999633789062,90.55999755859375,12905800.0,84.8088150024414
2018-07-30,91.54000091552734,89.37999725341797,90.66999816894531,91.44999694824219,6466000.0,85.64230346679688
2018-07-31,92.62999725341797,91.33000183105469,91.6500015258789,92.2300033569336,8691800.0,86.37277221679688
2018-08-01,94.4800033569336,92.27999877929688,92.29000091552734,93.91000366210938,5330400.0,87.94608306884766
2018-08-02,95.86000061035156,93.41000366210938,93.58000183105469,95.12000274658203,6023200.0,89.07923889160156
2018-08-03,96.8499984741211,94.81999969482422,94.88999938964844,96.52999877929688,4876100.0,90.39968872070312
2018-08-06,97.55000305175781,95.73999786376953,96.26000213623047,97.05999755859375,5134200.0,90.89602661132812
2018-08-07,98.3499984741211,93.73999786376953,97.30000305175781,94.05999755859375,8890900.0,88.08655548095703
2018-08-08,94.08000183105469,92.87000274658203,93.5199966430664,93.7300033569336,4535100.0,87.77751922607422
2018-08-09,96.13999938964844,93.47000122070312,94.19999694824219,95.47000122070312,6176100.0,89.4070053100586
2018-08-10,96.73999786376953,95.30999755859375,95.3499984741211,95.80000305175781,4446800.0,89.71604919433594
2018-08-13,97.58000183105469,95.80999755859375,96.0,96.77999877929688,5920000.0,90.63381958007812
2018-08-14,97.3499984741211,95.73999786376953,96.72000122070312,95.91999816894531,5580800.0,89.82843017578125
2018-08-15,97.79000091552734,95.61000061035156,95.91999816894531,97.44999694824219,6861500.0,91.26126861572266
2018-08-16,98.6500015258789,97.05999755859375,97.83999633789062,98.22000122070312,6332900.0,91.98237609863281
2018-08-17,99.1500015258789,96.41999816894531,98.22000122070312,98.80999755859375,6307300.0,92.53489685058594
2018-08-20,100.2300033569336,97.47000122070312,99.33000183105469,97.62999725341797,6172500.0,91.4298324584961
2018-08-21,98.05000305175781,96.80000305175781,97.86000061035156,97.73999786376953,3528400.0,91.53284454345703
2018-08-22,98.31999969482422,97.12999725341797,97.83999633789062,97.63999938964844,2963300.0,91.43919372558594
2018-08-23,97.8499984741211,96.88999938964844,97.69000244140625,97.1500015258789,2137500.0,90.98031616210938
2018-08-24,97.58999633789062,96.55000305175781,97.13999938964844,97.4000015258789,2996100.0,91.21444702148438
2018-08-27,98.30000305175781,97.30000305175781,98.11000061035156,98.0199966430664,2456000.0,91.79507446289062
2018-08-28,98.69999694824219,97.0999984741211,97.79000091552734,97.26000213623047,3515400.0,91.08332824707031
2018-08-29,97.83000183105469,96.02999877929688,97.43000030517578,97.58000183105469,3637100.0,91.38300323486328
2018-08-30,97.7300033569336,96.55999755859375,97.5,96.79000091552734,3434400.0,90.64318084716797
2018-08-31,96.69000244140625,95.72000122070312,96.25,95.9800033569336,4703100.0,89.8846206665039
2018-09-04,95.97000122070312,94.08000183105469,95.97000122070312,94.55999755859375,4456100.0,88.5547866821289
2018-09-05,95.25,94.08999633789062,94.33999633789062,95.19000244140625,5188800.0,89.1447982788086
2018-09-06,95.08000183105469,92.79000091552734,94.79000091552734,93.73999786376953,5416300.0,87.78687286376953
2018-09-07,94.3499984741211,91.5999984741211,93.6500015258789,94.16999816894531,4051700.0,88.18956756591797
2018-09-10,95.16999816894531,93.69999694824219,94.9800033569336,93.81999969482422,3156800.0,87.8617935180664
2018-09-11,93.7300033569336,92.87999725341797,93.72000122070312,93.18000030517578,2638500.0,87.26243591308594
2018-09-12,93.94000244140625,92.04000091552734,92.38999938964844,93.23999786376953,3304700.0,87.31863403320312
2018-09-13,96.37000274658203,93.41000366210938,93.41999816894531,96.33000183105469,4850700.0,90.21239471435547
2018-09-14,96.4000015258789,94.91999816894531,96.29000091552734,95.68000030517578,3446000.0,89.60367584228516
2018-09-17,96.16000366210938,94.80000305175781,95.4000015258789,95.37000274658203,3987200.0,89.31336975097656
2018-09-18,96.05999755859375,92.41000366210938,95.3499984741211,92.61000061035156,10240500.0,86.72864532470703
2018-09-19,92.23999786376953,90.4000015258789,91.70999908447266,91.0199966430664,8451400.0,85.23960876464844
2018-09-20,93.12000274658203,90.62000274658203,91.43000030517578,92.68000030517578,5991200.0,86.79419708251953
2018-09-21,93.33000183105469,92.05000305175781,92.8499984741211,92.26000213623047,9953500.0,86.40086364746094
2018-09-24,93.9800033569336,91.94999694824219,92.30000305175781,93.41999816894531,5910300.0,87.48719787597656
2018-09-25,94.63999938964844,93.4000015258789,93.4800033569336,93.77999877929688,5303900.0,87.8243408203125
2018-09-26,95.11000061035156,93.8499984741211,94.29000091552734,94.18000030517578,4656200.0,88.19893646240234
2018-09-27,94.88999938964844,93.95999908447266,94.3499984741211,94.13999938964844,3028600.0,88.1614761352539
2018-09-28,95.16000366210938,93.83999633789062,94.0,94.58000183105469,4527900.0,88.57353210449219
2018-10-01,95.63999938964844,94.33000183105469,94.73999786376953,95.0,3763800.0,88.96686553955078
2018-10-02,95.3499984741211,93.47000122070312,95.33999633789062,94.2300033569336,6792200.0,88.24575805664062
2018-10-03,96.5999984741211,94.5999984741211,94.63999938964844,96.01000213623047,4796800.0,89.9127197265625
2018-10-04,95.80999755859375,93.26000213623047,95.80999755859375,93.83999633789062,4425400.0,87.8805160522461
2018-10-05,95.2699966430664,92.91000366210938,94.0999984741211,94.37999725341797,4190100.0,88.38623046875
2018-10-08,95.37000274658203,93.75,94.06999969482422,94.80999755859375,3305500.0,88.7889175415039
2018-10-09,95.26000213623047,93.80000305175781,94.70999908447266,94.56999969482422,3625600.0,88.56417083740234
2018-10-10,95.38999938964844,92.98999786376953,93.8499984741211,93.08000183105469,5310800.0,87.16878509521484
2018-10-11,93.37999725341797,89.61000061035156,93.0,90.69999694824219,9994400.0,84.93993377685547
2018-10-12,91.08000183105469,88.9000015258789,90.70999908447266,90.69000244140625,5709600.0,85.8391342163086
2018-10-15,90.5999984741211,89.18000030517578,90.51000213623047,89.18000030517578,4827900.0,84.4098892211914
2018-10-16,91.9800033569336,89.52999877929688,89.77999877929688,91.91000366210938,3787100.0,86.99386596679688
2018-10-17,92.41000366210938,90.83000183105469,91.81999969482422,92.2699966430664,2857400.0,87.33460998535156
2018-10-18,92.4000015258789,89.22000122070312,91.8499984741211,89.9000015258789,4422300.0,85.09137725830078
2018-10-19,89.98999786376953,87.97000122070312,89.26000213623047,87.97000122070312,7059400.0,83.26461029052734
2018-10-22,88.52999877929688,83.5,88.52999877929688,84.2699966430664,7621100.0,79.76251220703125
2018-10-23,84.58999633789062,81.5,82.58000183105469,82.95999908447266,8096200.0,78.52259063720703
2018-10-24,83.12999725341797,79.26000213623047,82.83999633789062,79.41000366210938,8689100.0,75.16248321533203
2018-10-25,83.19000244140625,79.66000366210938,80.4000015258789,81.7300033569336,9173500.0,77.3583755493164
2018-10-26,81.52999877929688,79.43000030517578,81.0199966430664,80.79000091552734,6181500.0,76.46866607666016
2018-10-29,83.16999816894531,79.94000244140625,82.1500015258789,81.36000061035156,4343900.0,77.00817108154297
2018-10-30,82.87999725341797,80.12999725341797,81.93000030517578,81.58999633789062,5243100.0,77.22586822509766
2018-10-31,81.58000183105469,77.73999786376953,80.9800033569336,77.8499984741211,14068500.0,73.68592071533203
2018-11-01,80.6500015258789,77.5,77.70999908447266,80.20999908447266,10671700.0,75.91969299316406
2018-11-02,84.41999816894531,78.76000213623047,84.18000030517578,79.55999755859375,12781500.0,75.30445098876953
2018-11-05,83.83000183105469,79.2699966430664,79.44999694824219,82.58000183105469,10315600.0,78.16291809082031
2018-11-06,84.2300033569336,82.30999755859375,82.7300033569336,83.66000366210938,7945500.0,79.1851577758789
2018-11-07,87.22000122070312,84.13999938964844,84.1500015258789,86.95999908447266,10378000.0,82.30863189697266
2018-11-08,89.70999908447266,87.0,87.12999725341797,87.7300033569336,9333200.0,83.03746032714844
2018-11-09,89.52999877929688,87.55999755859375,87.83000183105469,88.79000091552734,9169800.0,84.0407485961914
2018-11-12,89.88999938964844,88.5,88.75,89.69000244140625,9344700.0,84.89261627197266
2018-11-13,90.87999725341797,88.19999694824219,90.0,88.22000122070312,7237200.0,83.5012435913086
2018-11-14,89.4000015258789,86.44999694824219,89.05000305175781,88.30999755859375,7268200.0,83.58643341064453
2018-11-15,90.29000091552734,85.95999908447266,87.62999725341797,90.13999938964844,10365700.0,85.31854248046875
2018-11-16,92.0,89.19999694824219,89.7300033569336,91.52999877929688,8691100.0,86.63419342041016
2018-11-19,92.33999633789062,89.11000061035156,91.29000091552734,89.4800033569336,5971700.0,84.69384765625
2018-11-20,89.70999908447266,87.86000061035156,89.0,88.08999633789062,5372900.0,83.37818908691406
2018-11-21,88.77999877929688,85.37000274658203,88.5,86.1500015258789,6532500.0,81.5419692993164
2018-11-23,86.55000305175781,84.9000015258789,85.5999984741211,85.62999725341797,1612800.0,81.04977416992188
2018-11-26,87.25,85.20999908447266,86.38999938964844,86.23999786376953,5227900.0,81.62714385986328
2018-11-27,87.69999694824219,85.5,86.22000122070312,87.68000030517578,4338300.0,82.99012756347656
2018-11-28,88.95999908447266,86.55999755859375,88.04000091552734,88.94000244140625,3953600.0,84.18272399902344
2018-11-29,90.33000183105469,88.36000061035156,89.01000213623047,89.91000366210938,3838000.0,85.1008529663086
2018-11-30,94.2699966430664,89.87000274658203,90.26000213623047,94.2699966430664,12031700.0,89.22763061523438
2018-12-03,94.72000122070312,92.81999969482422,94.31999969482422,93.66000366210938,6673900.0,88.6502685546875
2018-12-04,94.9800033569336,90.4000015258789,93.91999816894531,90.55000305175781,7008400.0,85.70661163330078
2018-12-06,90.4800033569336,87.16999816894531,89.69999694824219,90.33000183105469,8734300.0,85.49838256835938
2018-12-07,90.0,86.37000274658203,89.93000030517578,86.95999908447266,6737700.0,82.30863189697266
2018-12-10,87.87999725341797,84.5999984741211,86.66999816894531,87.61000061035156,5229400.0,82.92387390136719
2018-12-11,89.44000244140625,86.66000366210938,88.62000274658203,88.16999816894531,5098100.0,83.45391082763672
2018-12-12,90.16999816894531,88.36000061035156,89.31999969482422,88.5999984741211,4185100.0,83.86091613769531
2018-12-13,89.98999786376953,87.37000274658203,89.37000274658203,87.70999908447266,4078600.0,83.01852416992188
2018-12-14,87.16000366210938,85.08000183105469,86.80000305175781,85.61000061035156,5461600.0,81.03084564208984
2018-12-17,86.87999725341797,84.19999694824219,85.06999969482422,84.93000030517578,5958200.0,80.38722229003906
2018-12-18,85.5,82.80000305175781,85.45999908447266,83.58000183105469,5288600.0,79.10942077636719
2018-12-19,86.30000305175781,82.6500015258789,84.33000183105469,83.5199966430664,5510800.0,79.0526351928711
2018-12-20,86.4800033569336,82.41000366210938,82.98999786376953,85.37000274658203,9453300.0,80.80368041992188
2018-12-21,88.70999908447266,83.22000122070312,84.62999725341797,84.91999816894531,16044700.0,80.37774658203125
2018-12-24,86.44000244140625,83.5999984741211,84.8499984741211,84.16000366210938,5097900.0,79.65840911865234
2018-12-26,89.08999633789062,84.62000274658203,84.73999786376953,89.04000091552734,6225000.0,84.27738189697266
2018-12-27,89.93000030517578,86.86000061035156,87.94999694824219,89.91000366210938,7272800.0,85.1008529663086
2018-12-28,92.81999969482422,90.0,90.08999633789062,91.12000274658203,6037700.0,86.24612426757812
2018-12-31,92.98999786376953,91.2300033569336,91.5999984741211,92.19000244140625,5722100.0,87.2588882446289
2019-01-02,91.26000213623047,88.41999816894531,91.23999786376953,89.2300033569336,6908400.0,84.45721435546875
2019-01-03,88.80000305175781,86.08000183105469,88.63999938964844,86.29000091552734,7653200.0,81.67446899414062
2019-01-04,89.13999938964844,86.2699966430664,87.75,89.06999969482422,8910600.0,84.30577850341797
2019-01-07,90.76000213623047,89.19999694824219,90.06999969482422,90.37000274658203,7281500.0,85.5362319946289
2019-01-08,92.30000305175781,90.4000015258789,91.19999694824219,90.79000091552734,7478300.0,85.93376922607422
2019-01-09,91.38999938964844,87.45999908447266,90.87999725341797,87.80999755859375,9971900.0,83.11316680908203
2019-01-10,88.87999725341797,87.12000274658203,87.87999725341797,88.19999694824219,6527700.0,83.48230743408203
2019-01-11,88.30999755859375,87.54000091552734,87.54000091552734,88.30999755859375,5318100.0,83.58643341064453
2019-01-14,86.97000122070312,84.48999786376953,86.97000122070312,84.76000213623047,6368500.0,81.21028900146484
2019-01-15,85.68000030517578,84.44999694824219,84.93000030517578,85.5,7295500.0,81.91929626464844
2019-01-16,86.38999938964844,85.44999694824219,85.66000366210938,85.55000305175781,4927000.0,81.96720886230469
2019-01-17,87.69000244140625,85.41999816894531,85.54000091552734,87.19999694824219,6438700.0,83.548095703125
2019-01-18,89.79000091552734,86.91999816894531,88.44999694824219,89.5,6190000.0,85.75178527832031
2019-01-22,89.36000061035156,87.9000015258789,88.86000061035156,88.66000366210938,5664600.0,84.94696044921875
2019-01-23,89.27999877929688,87.69999694824219,88.83999633789062,88.44999694824219,4969300.0,84.7457504272461
2019-01-24,88.44000244140625,85.0999984741211,88.33000183105469,85.87999725341797,8372600.0,82.28338623046875
2019-01-25,82.61000061035156,79.43000030517578,82.51000213623047,80.54000091552734,21308600.0,77.16702270507812
2019-01-28,80.0999984741211,76.68000030517578,80.0,77.13999938964844,14718800.0,73.90940856933594
2019-01-29,78.16000366210938,75.7699966430664,77.02999877929688,77.47000122070312,13909000.0,74.22559356689453
2019-01-30,79.19000244140625,76.9800033569336,77.69000244140625,79.05999755859375,9277200.0,75.7490005493164
2019-01-31,81.30999755859375,78.70999908447266,78.94999694824219,80.29000091552734,11563900.0,76.927490234375
2019-02-01,80.7300033569336,79.11000061035156,80.25,80.5,6759500.0,77.12869262695312
2019-02-04,80.36000061035156,77.5199966430664,80.30000305175781,78.52999877929688,10205600.0,75.24119567871094
2019-02-05,80.05999755859375,78.22000122070312,78.55999755859375,79.69000244140625,7965500.0,76.35261535644531
2019-02-06,79.88999938964844,78.79000091552734,79.5999984741211,79.08000183105469,4907200.0,75.7681655883789
2019-02-07,79.22000122070312,77.80999755859375,78.3499984741211,79.16999816894531,5877500.0,75.8543930053711
2019-02-08,79.86000061035156,78.88999938964844,79.02999877929688,79.66999816894531,4598900.0,76.33345031738281
2019-02-11,80.18000030517578,79.16999816894531,79.88999938964844,79.7699966430664,4803500.0,76.42926025390625
2019-02-12,80.12000274658203,78.56999969482422,79.98999786376953,79.93000030517578,6620100.0,76.58257293701172
2019-02-13,81.31999969482422,80.29000091552734,80.33999633789062,80.79000091552734,4237200.0,77.40655517578125
2019-02-14,80.68000030517578,79.72000122070312,80.44999694824219,80.5199966430664,3436300.0,77.14785766601562
2019-02-15,81.69999694824219,80.16000366210938,81.12999725341797,80.8499984741211,6295400.0,77.46404266357422
2019-02-19,81.5199966430664,80.2300033569336,80.5,80.5199966430664,5674700.0,77.14785766601562
2019-02-20,80.5999984741211,79.13999938964844,80.52999877929688,79.98999786376953,5564100.0,76.64005279541016
