Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,62.84000015258789,62.130001068115234,62.790000915527344,62.58000183105469,20694100.0,58.82685470581055
2017-01-04,62.75,62.119998931884766,62.47999954223633,62.29999923706055,21340000.0,58.56364440917969
2017-01-05,62.65999984741211,62.029998779296875,62.189998626708984,62.29999923706055,24876000.0,58.56364440917969
2017-01-06,63.150001525878906,62.040000915527344,62.29999923706055,62.84000015258789,19922900.0,59.07126235961914
2017-01-09,63.08000183105469,62.540000915527344,62.7599983215332,62.63999938964844,20382700.0,58.88325500488281
2017-01-10,63.06999969482422,62.279998779296875,62.72999954223633,62.619998931884766,18593000.0,58.86444854736328
2017-01-11,63.22999954223633,62.43000030517578,62.61000061035156,63.189998626708984,21517300.0,59.400264739990234
2017-01-12,63.400001525878906,61.95000076293945,63.060001373291016,62.61000061035156,20968200.0,58.85504913330078
2017-01-13,62.869998931884766,62.349998474121094,62.619998931884766,62.70000076293945,19422300.0,58.93966293334961
2017-01-17,62.70000076293945,62.029998779296875,62.68000030517578,62.529998779296875,20664000.0,58.779850006103516
2017-01-18,62.70000076293945,62.119998931884766,62.66999816894531,62.5,19670100.0,58.751651763916016
2017-01-19,62.97999954223633,62.20000076293945,62.2400016784668,62.29999923706055,18451700.0,58.56364440917969
2017-01-20,62.81999969482422,62.369998931884766,62.66999816894531,62.7400016784668,30213500.0,58.977256774902344
2017-01-23,63.119998931884766,62.56999969482422,62.70000076293945,62.959999084472656,23097600.0,59.1840705871582
2017-01-24,63.7400016784668,62.939998626708984,63.20000076293945,63.52000045776367,24672900.0,59.71048355102539
2017-01-25,64.0999984741211,63.45000076293945,63.95000076293945,63.68000030517578,23672700.0,59.860877990722656
2017-01-26,64.54000091552734,63.54999923706055,64.12000274658203,64.2699966430664,43554600.0,60.415496826171875
2017-01-27,65.91000366210938,64.88999938964844,65.38999938964844,65.77999877929688,44818000.0,61.834938049316406
2017-01-30,65.79000091552734,64.80000305175781,65.69000244140625,65.12999725341797,31651400.0,61.223915100097656
2017-01-31,65.1500015258789,64.26000213623047,64.86000061035156,64.6500015258789,25270500.0,60.77271270751953
2017-02-01,64.62000274658203,63.470001220703125,64.36000061035156,63.58000183105469,39671500.0,59.766883850097656
2017-02-02,63.40999984741211,62.75,63.25,63.16999816894531,45827000.0,59.3814697265625
2017-02-03,63.70000076293945,63.06999969482422,63.5,63.68000030517578,30301800.0,59.860877990722656
2017-02-06,63.650001525878906,63.13999938964844,63.5,63.63999938964844,19796400.0,59.82328414916992
2017-02-07,63.779998779296875,63.22999954223633,63.7400016784668,63.43000030517578,20277200.0,59.62587356567383
2017-02-08,63.810001373291016,63.220001220703125,63.56999969482422,63.34000015258789,18096400.0,59.54127883911133
2017-02-09,64.44000244140625,63.31999969482422,63.52000045776367,64.05999755859375,22644400.0,60.21809387207031
2017-02-10,64.30000305175781,63.97999954223633,64.25,64.0,18170700.0,60.16169738769531
2017-02-13,64.86000061035156,64.12999725341797,64.23999786376953,64.72000122070312,22920100.0,60.8385124206543
2017-02-14,64.72000122070312,64.0199966430664,64.41000366210938,64.56999969482422,23108400.0,61.065494537353516
2017-02-15,64.56999969482422,64.16000366210938,64.5,64.52999877929688,17005200.0,61.02766036987305
2017-02-16,65.23999786376953,64.44000244140625,64.73999786376953,64.5199966430664,20546300.0,61.018192291259766
2017-02-17,64.69000244140625,64.30000305175781,64.47000122070312,64.62000274658203,21248800.0,61.11277770996094
2017-02-21,64.94999694824219,64.44999694824219,64.61000061035156,64.48999786376953,20655900.0,60.98983383178711
2017-02-22,64.38999938964844,64.05000305175781,64.33000183105469,64.36000061035156,19292700.0,60.86688232421875
2017-02-23,64.7300033569336,64.19000244140625,64.41999816894531,64.62000274658203,20273100.0,61.11277770996094
2017-02-24,64.80000305175781,64.13999938964844,64.52999877929688,64.62000274658203,21796800.0,61.11277770996094
2017-02-27,64.54000091552734,64.05000305175781,64.54000091552734,64.2300033569336,15871500.0,60.74394989013672
2017-02-28,64.19999694824219,63.7599983215332,64.08000183105469,63.97999954223633,23239800.0,60.50750732421875
2017-03-01,64.98999786376953,64.0199966430664,64.12999725341797,64.94000244140625,26937500.0,61.4154167175293
2017-03-02,64.75,63.880001068115234,64.69000244140625,64.01000213623047,24539600.0,60.535884857177734
2017-03-03,64.27999877929688,63.619998931884766,63.9900016784668,64.25,18135900.0,60.76285171508789
2017-03-06,64.55999755859375,63.810001373291016,63.970001220703125,64.2699966430664,18750300.0,60.781768798828125
2017-03-07,64.77999877929688,64.19000244140625,64.19000244140625,64.4000015258789,18521000.0,60.904720306396484
2017-03-08,65.08000183105469,64.25,64.26000213623047,64.98999786376953,21510900.0,61.46269226074219
2017-03-09,65.19999694824219,64.4800033569336,65.19000244140625,64.7300033569336,19846800.0,61.2168083190918
2017-03-10,65.26000213623047,64.75,65.11000061035156,64.93000030517578,19538200.0,61.40593719482422
2017-03-13,65.19000244140625,64.56999969482422,65.01000213623047,64.70999908447266,20100000.0,61.1978874206543
2017-03-14,64.55000305175781,64.1500015258789,64.52999877929688,64.41000366210938,14280200.0,60.9141731262207
2017-03-15,64.91999816894531,64.25,64.55000305175781,64.75,24833800.0,61.2357177734375
2017-03-16,64.76000213623047,64.30000305175781,64.75,64.63999938964844,20674300.0,61.13168716430664
